80,0,0,0,0,0,0,0,0,0
0,35,0,0,0,0,0,0,0,0
0,0,80,0,0,0,0,0,0,0
0,0,0,75,0,0,1,0,4,0
0,0,0,0,79,1,0,0,0,0
0,0,1,0,0,79,0,0,0,0
0,0,0,0,0,0,80,0,0,0
0,0,0,0,0,0,0,35,0,0
0,0,0,0,0,0,0,0,80,0
0,0,0,0,0,0,0,0,0,6
